fecha;precio_m2;provincia;comunidad;Periodo;trimestre
01/01/2025;3522,00;Malaga;Andalucia;2025;T1
01/01/2025;3761,00;Guipuzcoa;Euskadi;2025;T1
01/01/2025;4729,00;Palma de Mallorca;Baleares;2025;T1
01/01/2025;5247,00;Madrid;Madrid;2025;T1
01/12/2024;2350,00;Ceuta;Ceuta;2024;T4
01/12/2024;3000,00;Santa Cruz de Tenerife;Canarias;2024;T4
01/12/2024;751,00;Ciudad Real;Castilla la Mancha;2024;T4
01/12/2024;844,00;Jaén;Andalucia;2024;T4
01/12/2024;846,00;Cuenca;Castilla la Mancha;2024;T4
01/12/2024;917,00;Ávila;Castilla y Leon;2024;T4
01/12/2024;932,00;Toledo;Castilla la Mancha;2024;T4
01/12/2024;958,00;Teruel;Aragon;2024;T4
01/12/2024;970,00;Zamora;Castilla y Leon;2024;T4
01/12/2024;972,00;Badajoz;Extremadura;2024;T4
01/12/2024;1001,00;Cáceres;Extremadura;2024;T4
01/12/2024;1007,00;León;Castilla y León;2024;T4
01/12/2024;1056,00;Lugo;Galicia;2024;T4
01/12/2024;1092,00;Ourense;Galicia;2024;T4
01/12/2024;1117,00;Palencia;Castilla y Leon;2024;T4
01/12/2024;1159,00;Soria;Castilla y Leon;2024;T4
01/12/2024;1165,00;Albacete;Castilla la Mancha;2024;T4
01/12/2024;1221,00;Córdoba;Andalucia;2024;T4
01/12/2024;1244,00;Burgos;Castilla y Leon;2024;T4
01/12/2024;1306,00;Almeria;Andalucia;2024;T4
01/12/2024;1324,00;Guadalajara;Castilla la Mancha;2024;T4
01/12/2024;1326,00;Castellón;Comunitat Valenciana;2024;T4
01/12/2024;1345,00;Segovia;Castilla y Leon;2024;T4
01/12/2024;1379,00;Murcia;Murcia;2024;T4
01/12/2024;1405,00;Salamanca;Castilla y Leon;2024;T4
01/12/2024;1423,00;Lleida;Cataluña;2024;T4
01/12/2024;1435,00;A Coruña;Galicia;2024;T4
01/12/2024;1467,00;Valladolid;Castilla y Leon;2024;T4
01/12/2024;1471,00;Gijón;Asturias;2024;T4
01/12/2024;1503,00;Granada;Andalucia;2024;T4
01/12/2024;1509,00;Huelva;Andalucia;2024;T4
01/12/2024;1538,00;Zaragoza;Aragon;2024;T4
01/12/2024;1583,00;Huesca;Aragon;2024;T4
01/12/2024;1602,00;Valencia;Comunitat Valenciana;2024;T4
01/12/2024;1623,00;Tarragona;Cataluña;2024;T4
01/12/2024;1625,00;Sevilla;Andalucia;2024;T4
01/12/2024;1715,00;Pontevedra;Galicia;2024;T4
01/12/2024;1746,00;Cantabria;Cantabria;2024;T4
01/12/2024;1795,00;Pamplona;Navarra;2024;T4
01/12/2024;1975,00;Cádiz;Andalucia;2024;T4
01/12/2024;1994,00;Melilla;Melilla;2024;T4
01/12/2024;2364,00;Alicante;Comunitat Valenciana;2024;T4
01/12/2024;2403,00;Vitoria-Gasteiz;Euskadi;2024;T4
01/12/2024;2432,00;Gerona;Cataluña;2024;T4
01/12/2024;2649,00;Las Palmas;Canarias;2024;T4
01/12/2024;2814,00;Barcelona;Cataluña;2024;T4
01/12/2024;2934,00;Bilbao;Euskadi;2024;T4
01/12/2024;3507,00;Malaga;Andalucia;2024;T4
01/12/2024;3746,00;Guipuzcoa;Euskadi;2024;T4
01/12/2024;4707,00;Palma de Mallorca;Baleares;2024;T4
01/12/2024;5154,00;Madrid;Madrid;2024;T4
01/11/2024;1160,00;Soria;Castilla y Leon;2024;T4
01/11/2024;1240,00;Burgos;Castilla y Leon;2024;T4
01/11/2024;1420,00;A Coruña;Galicia;2024;T4
01/11/2024;1720,00;Pontevedra;Galicia;2024;T4
01/11/2024;743,00;Ciudad Real;Castilla la Mancha;2024;T4
01/11/2024;846,00;Jaén;Andalucia;2024;T4
01/11/2024;851,00;Cuenca;Castilla la Mancha;2024;T4
01/11/2024;916,00;Ávila;Castilla y Leon;2024;T4
01/11/2024;925,00;Toledo;Castilla la Mancha;2024;T4
01/11/2024;949,00;Teruel;Aragon;2024;T4
01/11/2024;963,00;Zamora;Castilla y Leon;2024;T4
01/11/2024;980,00;Badajoz;Extremadura;2024;T4
01/11/2024;1006,00;León;Castilla y León;2024;T4
01/11/2024;1009,00;Cáceres;Extremadura;2024;T4
01/11/2024;1043,00;Lugo;Galicia;2024;T4
01/11/2024;1095,00;Ourense;Galicia;2024;T4
01/11/2024;1108,00;Palencia;Castilla y Leon;2024;T4
01/11/2024;1159,00;Albacete;Castilla la Mancha;2024;T4
01/11/2024;1219,00;Córdoba;Andalucia;2024;T4
01/11/2024;1297,00;Almeria;Andalucia;2024;T4
01/11/2024;1301,00;Guadalajara;Castilla la Mancha;2024;T4
01/11/2024;1321,00;Castellón;Comunitat Valenciana;2024;T4
01/11/2024;1333,00;Segovia;Castilla y Leon;2024;T4
01/11/2024;1359,00;Murcia;Murcia;2024;T4
01/11/2024;1399,00;Salamanca;Castilla y Leon;2024;T4
01/11/2024;1425,00;Lleida;Cataluña;2024;T4
01/11/2024;1453,00;Valladolid;Castilla y Leon;2024;T4
01/11/2024;1454,00;Gijón;Asturias;2024;T4
01/11/2024;1485,00;Granada;Andalucia;2024;T4
01/11/2024;1496,00;Huelva;Andalucia;2024;T4
01/11/2024;1516,00;Zaragoza;Aragon;2024;T4
01/11/2024;1574,00;Valencia;Comunitat Valenciana;2024;T4
01/11/2024;1592,00;Huesca;Aragon;2024;T4
01/11/2024;1614,00;Sevilla;Andalucia;2024;T4
01/11/2024;1618,00;Tarragona;Cataluña;2024;T4
01/11/2024;1738,00;Cantabria;Cantabria;2024;T4
01/11/2024;1774,00;Pamplona;Navarra;2024;T4
01/11/2024;1947,00;Cádiz;Andalucia;2024;T4
01/11/2024;1985,00;Melilla;Melilla;2024;T4
01/11/2024;2299,00;Ceuta;Ceuta;2024;T4
01/11/2024;2335,00;Alicante;Comunitat Valenciana;2024;T4
01/11/2024;2393,00;Vitoria-Gasteiz;Euskadi;2024;T4
01/11/2024;2428,00;Gerona;Cataluña;2024;T4
01/11/2024;2605,00;Las Palmas;Canarias;2024;T4
01/11/2024;2783,00;Barcelona;Cataluña;2024;T4
01/11/2024;2901,00;Bilbao;Euskadi;2024;T4
01/11/2024;2934,00;Santa Cruz de Tenerife;Canarias;2024;T4
01/11/2024;3468,00;Malaga;Andalucia;2024;T4
01/11/2024;3696,00;Guipuzcoa;Euskadi;2024;T4
01/11/2024;4686,00;Palma de Mallorca;Baleares;2024;T4
01/11/2024;5062,00;Madrid;Madrid;2024;T4
01/10/2024;1410,00;Lleida;Cataluña;2024;T4
01/10/2024;1770,00;Pamplona;Navarra;2024;T4
01/10/2024;1950,00;Melilla;Melilla;2024;T4
01/10/2024;746,00;Ciudad Real;Castilla la Mancha;2024;T4
01/10/2024;839,00;Cuenca;Castilla la Mancha;2024;T4
01/10/2024;841,00;Jaén;Andalucia;2024;T4
01/10/2024;915,00;Toledo;Castilla la Mancha;2024;T4
01/10/2024;917,00;Ávila;Castilla y Leon;2024;T4
01/10/2024;948,00;Teruel;Aragon;2024;T4
01/10/2024;960,00;Zamora;Castilla y Leon;2024;T4
01/10/2024;966,00;Badajoz;Extremadura;2024;T4
01/10/2024;989,00;Cáceres;Extremadura;2024;T4
01/10/2024;995,00;León;Castilla y León;2024;T4
01/10/2024;1029,00;Lugo;Galicia;2024;T4
01/10/2024;1098,00;Ourense;Galicia;2024;T4
01/10/2024;1112,00;Palencia;Castilla y Leon;2024;T4
01/10/2024;1139,00;Albacete;Castilla la Mancha;2024;T4
01/10/2024;1186,00;Soria;Castilla y Leon;2024;T4
01/10/2024;1206,00;Córdoba;Andalucia;2024;T4
01/10/2024;1222,00;Burgos;Castilla y Leon;2024;T4
01/10/2024;1287,00;Guadalajara;Castilla la Mancha;2024;T4
01/10/2024;1296,00;Almeria;Andalucia;2024;T4
01/10/2024;1315,00;Castellón;Comunitat Valenciana;2024;T4
01/10/2024;1331,00;Segovia;Castilla y Leon;2024;T4
01/10/2024;1342,00;Murcia;Murcia;2024;T4
01/10/2024;1378,00;Salamanca;Castilla y Leon;2024;T4
01/10/2024;1406,00;A Coruña;Galicia;2024;T4
01/10/2024;1434,00;Valladolid;Castilla y Leon;2024;T4
01/10/2024;1455,00;Gijón;Asturias;2024;T4
01/10/2024;1471,00;Granada;Andalucia;2024;T4
01/10/2024;1482,00;Huelva;Andalucia;2024;T4
01/10/2024;1502,00;Zaragoza;Aragon;2024;T4
01/10/2024;1542,00;Valencia;Comunitat Valenciana;2024;T4
01/10/2024;1589,00;Huesca;Aragon;2024;T4
01/10/2024;1591,00;Sevilla;Andalucia;2024;T4
01/10/2024;1625,00;Tarragona;Cataluña;2024;T4
01/10/2024;1703,00;Pontevedra;Galicia;2024;T4
01/10/2024;1717,00;Cantabria;Cantabria;2024;T4
01/10/2024;1936,00;Cádiz;Andalucia;2024;T4
01/10/2024;2274,00;Ceuta;Ceuta;2024;T4
01/10/2024;2324,00;Alicante;Comunitat Valenciana;2024;T4
01/10/2024;2357,00;Vitoria-Gasteiz;Euskadi;2024;T4
01/10/2024;2432,00;Gerona;Cataluña;2024;T4
01/10/2024;2591,00;Las Palmas;Canarias;2024;T4
01/10/2024;2749,00;Barcelona;Cataluña;2024;T4
01/10/2024;2881,00;Bilbao;Euskadi;2024;T4
01/10/2024;2908,00;Santa Cruz de Tenerife;Canarias;2024;T4
01/10/2024;3436,00;Malaga;Andalucia;2024;T4
01/10/2024;3664,00;Guipuzcoa;Euskadi;2024;T4
01/10/2024;4663,00;Palma de Mallorca;Baleares;2024;T4
01/10/2024;5079,00;Madrid;Madrid;2024;T4
01/09/2024;1610,00;Tarragona;Cataluña;2024;T3
01/09/2024;745,00;Ciudad Real;Castilla la Mancha;2024;T3
01/09/2024;838,00;Jaén;Andalucia;2024;T3
01/09/2024;845,00;Cuenca;Castilla la Mancha;2024;T3
01/09/2024;908,00;Toledo;Castilla la Mancha;2024;T3
01/09/2024;917,00;Ávila;Castilla y Leon;2024;T3
01/09/2024;941,00;Teruel;Aragon;2024;T3
01/09/2024;966,00;Badajoz;Extremadura;2024;T3
01/09/2024;968,00;Zamora;Castilla y Leon;2024;T3
01/09/2024;982,00;Cáceres;Extremadura;2024;T3
01/09/2024;986,00;León;Castilla y León;2024;T3
01/09/2024;1038,00;Lugo;Galicia;2024;T3
01/09/2024;1102,00;Ourense;Galicia;2024;T3
01/09/2024;1109,00;Palencia;Castilla y Leon;2024;T3
01/09/2024;1145,00;Albacete;Castilla la Mancha;2024;T3
01/09/2024;1169,00;Soria;Castilla y Leon;2024;T3
01/09/2024;1203,00;Córdoba;Andalucia;2024;T3
01/09/2024;1219,00;Burgos;Castilla y Leon;2024;T3
01/09/2024;1271,00;Guadalajara;Castilla la Mancha;2024;T3
01/09/2024;1279,00;Almeria;Andalucia;2024;T3
01/09/2024;1297,00;Castellón;Comunitat Valenciana;2024;T3
01/09/2024;1311,00;Murcia;Murcia;2024;T3
01/09/2024;1334,00;Segovia;Castilla y Leon;2024;T3
01/09/2024;1375,00;Salamanca;Castilla y Leon;2024;T3
01/09/2024;1382,00;Lleida;Cataluña;2024;T3
01/09/2024;1396,00;A Coruña;Galicia;2024;T3
01/09/2024;1416,00;Valladolid;Castilla y Leon;2024;T3
01/09/2024;1439,00;Gijón;Asturias;2024;T3
01/09/2024;1457,00;Granada;Andalucia;2024;T3
01/09/2024;1464,00;Huelva;Andalucia;2024;T3
01/09/2024;1476,00;Zaragoza;Aragon;2024;T3
01/09/2024;1514,00;Valencia;Comunitat Valenciana;2024;T3
01/09/2024;1581,00;Sevilla;Andalucia;2024;T3
01/09/2024;1588,00;Huesca;Aragon;2024;T3
01/09/2024;1691,00;Pontevedra;Galicia;2024;T3
01/09/2024;1695,00;Cantabria;Cantabria;2024;T3
01/09/2024;1728,00;Pamplona;Navarra;2024;T3
01/09/2024;1916,00;Cádiz;Andalucia;2024;T3
01/09/2024;1944,00;Melilla;Melilla;2024;T3
01/09/2024;2248,00;Ceuta;Ceuta;2024;T3
01/09/2024;2298,00;Alicante;Comunitat Valenciana;2024;T3
01/09/2024;2309,00;Vitoria-Gasteiz;Euskadi;2024;T3
01/09/2024;2414,00;Gerona;Cataluña;2024;T3
01/09/2024;2542,00;Las Palmas;Canarias;2024;T3
01/09/2024;2741,00;Barcelona;Cataluña;2024;T3
01/09/2024;2859,00;Bilbao;Euskadi;2024;T3
01/09/2024;2865,00;Santa Cruz de Tenerife;Canarias;2024;T3
01/09/2024;3397,00;Malaga;Andalucia;2024;T3
01/09/2024;3652,00;Guipuzcoa;Euskadi;2024;T3
01/09/2024;4561,00;Palma de Mallorca;Baleares;2024;T3
01/09/2024;4999,00;Madrid;Madrid;2024;T3
01/08/2024;1280,00;Castellón;Comunitat Valenciana;2024;T3
01/08/2024;1340,00;Lleida;Cataluña;2024;T3
01/08/2024;1460,00;Granada;Andalucia;2024;T3
01/08/2024;2260,00;Alicante;Comunitat Valenciana;2024;T3
01/08/2024;2390,00;Gerona;Cataluña;2024;T3
01/08/2024;747,00;Ciudad Real;Castilla la Mancha;2024;T3
01/08/2024;840,00;Jaén;Andalucia;2024;T3
01/08/2024;849,00;Cuenca;Castilla la Mancha;2024;T3
01/08/2024;904,00;Toledo;Castilla la Mancha;2024;T3
01/08/2024;922,00;Ávila;Castilla y Leon;2024;T3
01/08/2024;932,00;Teruel;Aragon;2024;T3
01/08/2024;967,00;Zamora;Castilla y Leon;2024;T3
01/08/2024;967,00;Badajoz;Extremadura;2024;T3
01/08/2024;985,00;León;Castilla y León;2024;T3
01/08/2024;999,00;Cáceres;Extremadura;2024;T3
01/08/2024;1038,00;Lugo;Galicia;2024;T3
01/08/2024;1109,00;Palencia;Castilla y Leon;2024;T3
01/08/2024;1112,00;Ourense;Galicia;2024;T3
01/08/2024;1157,00;Albacete;Castilla la Mancha;2024;T3
01/08/2024;1187,00;Soria;Castilla y Leon;2024;T3
01/08/2024;1208,00;Córdoba;Andalucia;2024;T3
01/08/2024;1224,00;Burgos;Castilla y Leon;2024;T3
01/08/2024;1272,00;Guadalajara;Castilla la Mancha;2024;T3
01/08/2024;1273,00;Almeria;Andalucia;2024;T3
01/08/2024;1288,00;Murcia;Murcia;2024;T3
01/08/2024;1333,00;Segovia;Castilla y Leon;2024;T3
01/08/2024;1369,00;Salamanca;Castilla y Leon;2024;T3
01/08/2024;1397,00;A Coruña;Galicia;2024;T3
01/08/2024;1413,00;Gijón;Asturias;2024;T3
01/08/2024;1421,00;Valladolid;Castilla y Leon;2024;T3
01/08/2024;1436,00;Huelva;Andalucia;2024;T3
01/08/2024;1487,00;Zaragoza;Aragon;2024;T3
01/08/2024;1508,00;Valencia;Comunitat Valenciana;2024;T3
01/08/2024;1554,00;Huesca;Aragon;2024;T3
01/08/2024;1592,00;Tarragona;Cataluña;2024;T3
01/08/2024;1595,00;Sevilla;Andalucia;2024;T3
01/08/2024;1666,00;Cantabria;Cantabria;2024;T3
01/08/2024;1675,00;Pontevedra;Galicia;2024;T3
01/08/2024;1735,00;Pamplona;Navarra;2024;T3
01/08/2024;1899,00;Cádiz;Andalucia;2024;T3
01/08/2024;1935,00;Melilla;Melilla;2024;T3
01/08/2024;2205,00;Ceuta;Ceuta;2024;T3
01/08/2024;2301,00;Vitoria-Gasteiz;Euskadi;2024;T3
01/08/2024;2504,00;Las Palmas;Canarias;2024;T3
01/08/2024;2735,00;Barcelona;Cataluña;2024;T3
01/08/2024;2827,00;Santa Cruz de Tenerife;Canarias;2024;T3
01/08/2024;2846,00;Bilbao;Euskadi;2024;T3
01/08/2024;3377,00;Malaga;Andalucia;2024;T3
01/08/2024;3601,00;Guipuzcoa;Euskadi;2024;T3
01/08/2024;4512,00;Palma de Mallorca;Baleares;2024;T3
01/08/2024;4998,00;Madrid;Madrid;2024;T3
01/07/2024;1040,00;Lugo;Galicia;2024;T3
01/07/2024;1130,00;Ourense;Galicia;2024;T3
01/07/2024;1160,00;Soria;Castilla y Leon;2024;T3
01/07/2024;1490,00;Zaragoza;Aragon;2024;T3
01/07/2024;2830,00;Bilbao;Euskadi;2024;T3
01/07/2024;750,00;Ciudad Real;Castilla la Mancha;2024;T3
01/07/2024;845,00;Cuenca;Castilla la Mancha;2024;T3
01/07/2024;846,00;Jaén;Andalucia;2024;T3
01/07/2024;894,00;Toledo;Castilla la Mancha;2024;T3
01/07/2024;912,00;Ávila;Castilla y Leon;2024;T3
01/07/2024;940,00;Teruel;Aragon;2024;T3
01/07/2024;956,00;Zamora;Castilla y Leon;2024;T3
01/07/2024;963,00;Badajoz;Extremadura;2024;T3
01/07/2024;980,00;León;Castilla y León;2024;T3
01/07/2024;992,00;Cáceres;Extremadura;2024;T3
01/07/2024;1115,00;Palencia;Castilla y Leon;2024;T3
01/07/2024;1153,00;Albacete;Castilla la Mancha;2024;T3
01/07/2024;1204,00;Córdoba;Andalucia;2024;T3
01/07/2024;1227,00;Burgos;Castilla y Leon;2024;T3
01/07/2024;1261,00;Murcia;Murcia;2024;T3
01/07/2024;1262,00;Almeria;Andalucia;2024;T3
01/07/2024;1265,00;Castellón;Comunitat Valenciana;2024;T3
01/07/2024;1273,00;Guadalajara;Castilla la Mancha;2024;T3
01/07/2024;1324,00;Segovia;Castilla y Leon;2024;T3
01/07/2024;1348,00;Lleida;Cataluña;2024;T3
01/07/2024;1367,00;Salamanca;Castilla y Leon;2024;T3
01/07/2024;1387,00;A Coruña;Galicia;2024;T3
01/07/2024;1397,00;Gijón;Asturias;2024;T3
01/07/2024;1434,00;Valladolid;Castilla y Leon;2024;T3
01/07/2024;1436,00;Huelva;Andalucia;2024;T3
01/07/2024;1445,00;Granada;Andalucia;2024;T3
01/07/2024;1491,00;Valencia;Comunitat Valenciana;2024;T3
01/07/2024;1531,00;Huesca;Aragon;2024;T3
01/07/2024;1579,00;Tarragona;Cataluña;2024;T3
01/07/2024;1601,00;Sevilla;Andalucia;2024;T3
01/07/2024;1648,00;Cantabria;Cantabria;2024;T3
01/07/2024;1659,00;Pontevedra;Galicia;2024;T3
01/07/2024;1739,00;Pamplona;Navarra;2024;T3
01/07/2024;1874,00;Cádiz;Andalucia;2024;T3
01/07/2024;1913,00;Melilla;Melilla;2024;T3
01/07/2024;2227,00;Alicante;Comunitat Valenciana;2024;T3
01/07/2024;2252,00;Ceuta;Ceuta;2024;T3
01/07/2024;2309,00;Vitoria-Gasteiz;Euskadi;2024;T3
01/07/2024;2354,00;Gerona;Cataluña;2024;T3
01/07/2024;2468,00;Las Palmas;Canarias;2024;T3
01/07/2024;2692,00;Barcelona;Cataluña;2024;T3
01/07/2024;2777,00;Santa Cruz de Tenerife;Canarias;2024;T3
01/07/2024;3325,00;Malaga;Andalucia;2024;T3
01/07/2024;3575,00;Guipuzcoa;Euskadi;2024;T3
01/07/2024;4445,00;Palma de Mallorca;Baleares;2024;T3
01/07/2024;4957,00;Madrid;Madrid;2024;T3
01/06/2024;1140,00;Ourense;Galicia;2024;T2
01/06/2024;1270,00;Guadalajara;Castilla la Mancha;2024;T2
01/06/2024;1650,00;Pontevedra;Galicia;2024;T2
01/06/2024;4850,00;Madrid;Madrid;2024;T2
01/06/2024;754,00;Ciudad Real;Castilla la Mancha;2024;T2
01/06/2024;841,00;Jaén;Andalucia;2024;T2
01/06/2024;853,00;Cuenca;Castilla la Mancha;2024;T2
01/06/2024;896,00;Toledo;Castilla la Mancha;2024;T2
01/06/2024;903,00;Ávila;Castilla y Leon;2024;T2
01/06/2024;941,00;Teruel;Aragon;2024;T2
01/06/2024;962,00;Zamora;Castilla y Leon;2024;T2
01/06/2024;981,00;León;Castilla y León;2024;T2
01/06/2024;989,00;Cáceres;Extremadura;2024;T2
01/06/2024;993,00;Badajoz;Extremadura;2024;T2
01/06/2024;1037,00;Lugo;Galicia;2024;T2
01/06/2024;1112,00;Palencia;Castilla y Leon;2024;T2
01/06/2024;1152,00;Albacete;Castilla la Mancha;2024;T2
01/06/2024;1154,00;Soria;Castilla y Leon;2024;T2
01/06/2024;1215,00;Córdoba;Andalucia;2024;T2
01/06/2024;1215,00;Burgos;Castilla y Leon;2024;T2
01/06/2024;1245,00;Murcia;Murcia;2024;T2
01/06/2024;1253,00;Castellón;Comunitat Valenciana;2024;T2
01/06/2024;1254,00;Almeria;Andalucia;2024;T2
01/06/2024;1311,00;Segovia;Castilla y Leon;2024;T2
01/06/2024;1337,00;Lleida;Cataluña;2024;T2
01/06/2024;1362,00;Salamanca;Castilla y Leon;2024;T2
01/06/2024;1382,00;A Coruña;Galicia;2024;T2
01/06/2024;1396,00;Gijón;Asturias;2024;T2
01/06/2024;1427,00;Valladolid;Castilla y Leon;2024;T2
01/06/2024;1439,00;Huelva;Andalucia;2024;T2
01/06/2024;1446,00;Granada;Andalucia;2024;T2
01/06/2024;1473,00;Zaragoza;Aragon;2024;T2
01/06/2024;1477,00;Valencia;Comunitat Valenciana;2024;T2
01/06/2024;1508,00;Huesca;Aragon;2024;T2
01/06/2024;1576,00;Tarragona;Cataluña;2024;T2
01/06/2024;1598,00;Sevilla;Andalucia;2024;T2
01/06/2024;1645,00;Cantabria;Cantabria;2024;T2
01/06/2024;1744,00;Pamplona;Navarra;2024;T2
01/06/2024;1852,00;Cádiz;Andalucia;2024;T2
01/06/2024;1927,00;Melilla;Melilla;2024;T2
01/06/2024;2202,00;Alicante;Comunitat Valenciana;2024;T2
01/06/2024;2278,00;Ceuta;Ceuta;2024;T2
01/06/2024;2292,00;Vitoria-Gasteiz;Euskadi;2024;T2
01/06/2024;2344,00;Gerona;Cataluña;2024;T2
01/06/2024;2436,00;Las Palmas;Canarias;2024;T2
01/06/2024;2696,00;Barcelona;Cataluña;2024;T2
01/06/2024;2721,00;Santa Cruz de Tenerife;Canarias;2024;T2
01/06/2024;2805,00;Bilbao;Euskadi;2024;T2
01/06/2024;3282,00;Malaga;Andalucia;2024;T2
01/06/2024;3549,00;Guipuzcoa;Euskadi;2024;T2
01/06/2024;4379,00;Palma de Mallorca;Baleares;2024;T2
01/05/2024;1000,00;Badajoz;Extremadura;2024;T2
01/05/2024;1420,00;Valladolid;Castilla y Leon;2024;T2
01/05/2024;752,00;Ciudad Real;Castilla la Mancha;2024;T2
01/05/2024;837,00;Jaén;Andalucia;2024;T2
01/05/2024;853,00;Cuenca;Castilla la Mancha;2024;T2
01/05/2024;882,00;Toledo;Castilla la Mancha;2024;T2
01/05/2024;895,00;Ávila;Castilla y Leon;2024;T2
01/05/2024;932,00;Teruel;Aragon;2024;T2
01/05/2024;961,00;Zamora;Castilla y Leon;2024;T2
01/05/2024;990,00;León;Castilla y León;2024;T2
01/05/2024;990,00;Cáceres;Extremadura;2024;T2
01/05/2024;1035,00;Lugo;Galicia;2024;T2
01/05/2024;1114,00;Palencia;Castilla y Leon;2024;T2
01/05/2024;1137,00;Ourense;Galicia;2024;T2
01/05/2024;1149,00;Albacete;Castilla la Mancha;2024;T2
01/05/2024;1163,00;Soria;Castilla y Leon;2024;T2
01/05/2024;1214,00;Burgos;Castilla y Leon;2024;T2
01/05/2024;1234,00;Murcia;Murcia;2024;T2
01/05/2024;1238,00;Córdoba;Andalucia;2024;T2
01/05/2024;1246,00;Almeria;Andalucia;2024;T2
01/05/2024;1248,00;Castellón;Comunitat Valenciana;2024;T2
01/05/2024;1269,00;Guadalajara;Castilla la Mancha;2024;T2
01/05/2024;1301,00;Segovia;Castilla y Leon;2024;T2
01/05/2024;1331,00;Lleida;Cataluña;2024;T2
01/05/2024;1346,00;Salamanca;Castilla y Leon;2024;T2
01/05/2024;1374,00;A Coruña;Galicia;2024;T2
01/05/2024;1387,00;Gijón;Asturias;2024;T2
01/05/2024;1423,00;Huelva;Andalucia;2024;T2
01/05/2024;1435,00;Granada;Andalucia;2024;T2
01/05/2024;1456,00;Zaragoza;Aragon;2024;T2
01/05/2024;1459,00;Valencia;Comunitat Valenciana;2024;T2
01/05/2024;1529,00;Huesca;Aragon;2024;T2
01/05/2024;1566,00;Tarragona;Cataluña;2024;T2
01/05/2024;1585,00;Sevilla;Andalucia;2024;T2
01/05/2024;1626,00;Cantabria;Cantabria;2024;T2
01/05/2024;1644,00;Pontevedra;Galicia;2024;T2
01/05/2024;1717,00;Pamplona;Navarra;2024;T2
01/05/2024;1836,00;Cádiz;Andalucia;2024;T2
01/05/2024;1941,00;Melilla;Melilla;2024;T2
01/05/2024;2176,00;Alicante;Comunitat Valenciana;2024;T2
01/05/2024;2288,00;Vitoria-Gasteiz;Euskadi;2024;T2
01/05/2024;2299,00;Ceuta;Ceuta;2024;T2
01/05/2024;2339,00;Gerona;Cataluña;2024;T2
01/05/2024;2414,00;Las Palmas;Canarias;2024;T2
01/05/2024;2699,00;Santa Cruz de Tenerife;Canarias;2024;T2
01/05/2024;2714,00;Barcelona;Cataluña;2024;T2
01/05/2024;2801,00;Bilbao;Euskadi;2024;T2
01/05/2024;3226,00;Malaga;Andalucia;2024;T2
01/05/2024;3605,00;Guipuzcoa;Euskadi;2024;T2
01/05/2024;4322,00;Palma de Mallorca;Baleares;2024;T2
01/05/2024;4755,00;Madrid;Madrid;2024;T2
01/04/2024;1000,00;León;Castilla y León;2024;T2
01/04/2024;1020,00;Lugo;Galicia;2024;T2
01/04/2024;1120,00;Soria;Castilla y Leon;2024;T2
01/04/2024;2680,00;Santa Cruz de Tenerife;Canarias;2024;T2
01/04/2024;2800,00;Bilbao;Euskadi;2024;T2
01/04/2024;4630,00;Madrid;Madrid;2024;T2
01/04/2024;749,00;Ciudad Real;Castilla la Mancha;2024;T2
01/04/2024;844,00;Jaén;Andalucia;2024;T2
01/04/2024;849,00;Cuenca;Castilla la Mancha;2024;T2
01/04/2024;880,00;Toledo;Castilla la Mancha;2024;T2
01/04/2024;893,00;Ávila;Castilla y Leon;2024;T2
01/04/2024;927,00;Teruel;Aragon;2024;T2
01/04/2024;955,00;Zamora;Castilla y Leon;2024;T2
01/04/2024;975,00;Cáceres;Extremadura;2024;T2
01/04/2024;993,00;Badajoz;Extremadura;2024;T2
01/04/2024;1116,00;Palencia;Castilla y Leon;2024;T2
01/04/2024;1131,00;Ourense;Galicia;2024;T2
01/04/2024;1149,00;Albacete;Castilla la Mancha;2024;T2
01/04/2024;1221,00;Burgos;Castilla y Leon;2024;T2
01/04/2024;1232,00;Murcia;Murcia;2024;T2
01/04/2024;1234,00;Almeria;Andalucia;2024;T2
01/04/2024;1234,00;Castellón;Comunitat Valenciana;2024;T2
01/04/2024;1242,00;Córdoba;Andalucia;2024;T2
01/04/2024;1256,00;Guadalajara;Castilla la Mancha;2024;T2
01/04/2024;1292,00;Segovia;Castilla y Leon;2024;T2
01/04/2024;1328,00;Lleida;Cataluña;2024;T2
01/04/2024;1338,00;Salamanca;Castilla y Leon;2024;T2
01/04/2024;1366,00;A Coruña;Galicia;2024;T2
01/04/2024;1382,00;Gijón;Asturias;2024;T2
01/04/2024;1404,00;Valladolid;Castilla y Leon;2024;T2
01/04/2024;1419,00;Huelva;Andalucia;2024;T2
01/04/2024;1423,00;Granada;Andalucia;2024;T2
01/04/2024;1443,00;Zaragoza;Aragon;2024;T2
01/04/2024;1452,00;Valencia;Comunitat Valenciana;2024;T2
01/04/2024;1551,00;Tarragona;Cataluña;2024;T2
01/04/2024;1556,00;Huesca;Aragon;2024;T2
01/04/2024;1583,00;Sevilla;Andalucia;2024;T2
01/04/2024;1617,00;Cantabria;Cantabria;2024;T2
01/04/2024;1621,00;Pontevedra;Galicia;2024;T2
01/04/2024;1692,00;Pamplona;Navarra;2024;T2
01/04/2024;1835,00;Cádiz;Andalucia;2024;T2
01/04/2024;1927,00;Melilla;Melilla;2024;T2
01/04/2024;2146,00;Alicante;Comunitat Valenciana;2024;T2
01/04/2024;2285,00;Vitoria-Gasteiz;Euskadi;2024;T2
