Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
17 Rioja, La;11 Restaurantes y hoteles;Variación en lo que va de año;2024M04;1,8
17 Rioja, La;11 Restaurantes y hoteles;Variación en lo que va de año;2024M03;1,1
17 Rioja, La;11 Restaurantes y hoteles;Variación en lo que va de año;2024M02;0,1
17 Rioja, La;11 Restaurantes y hoteles;Variación en lo que va de año;2024M01;-0,9
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M12;113,395
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M11;113,432
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M10;112,913
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M09;112,582
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M08;112,748
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M07;112,940
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M06;112,890
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M05;112,344
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M04;112,239
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M03;111,876
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M02;111,697
17 Rioja, La;12 Otros bienes y servicios;Índice;2024M01;111,071
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M12;0,0
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M11;0,5
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M10;0,3
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M09;-0,1
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M08;-0,2
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M07;0,0
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M06;0,5
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M05;0,1
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M04;0,3
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M03;0,2
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M02;0,6
17 Rioja, La;12 Otros bienes y servicios;Variación mensual;2024M01;0,5
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M12;2,6
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M11;2,5
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M10;2,5
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M09;2,2
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M08;2,2
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M07;2,7
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M06;2,5
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M05;2,6
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M04;2,6
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M03;2,6
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M02;2,7
17 Rioja, La;12 Otros bienes y servicios;Variación anual;2024M01;3,4
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M12;2,6
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M11;2,7
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M10;2,2
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M09;1,9
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M08;2,0
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M07;2,2
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M06;2,2
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M05;1,7
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M04;1,6
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M03;1,3
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M02;1,1
17 Rioja, La;12 Otros bienes y servicios;Variación en lo que va de año;2024M01;0,5
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M12;130,806
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M11;130,408
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M10;131,522
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M09;129,991
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M08;130,577
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M07;130,683
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M06;131,185
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M05;130,618
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M04;130,284
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M03;128,544
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M02;127,147
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Índice;2024M01;129,071
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M12;0,3
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M11;-0,8
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M10;1,2
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M09;-0,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M08;-0,1
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M07;-0,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M06;0,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M05;0,3
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M04;1,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M03;1,1
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M02;-1,5
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M01;1,1
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M12;2,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M11;1,3
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M10;3,0
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M09;2,7
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M08;3,7
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M07;4,3
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M06;4,9
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M05;4,7
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M04;4,5
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M03;3,5
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M02;3,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M01;6,8
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M12;2,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M11;2,1
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M10;3,0
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M09;1,8
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M08;2,2
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M07;2,3
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M06;2,7
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M05;2,3
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M04;2,0
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M03;0,6
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M02;-0,4
18 Ceuta;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M01;1,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M12;121,355
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M11;116,328
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M10;116,425
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M09;116,353
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M08;115,857
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M07;116,134
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M06;117,875
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M05;116,969
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M04;118,006
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M03;117,607
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M02;117,570
18 Ceuta;02 Bebidas alcohólicas y tabaco;Índice;2024M01;115,514
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M12;4,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M11;-0,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M10;0,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M09;0,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M08;-0,2
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M07;-1,5
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M06;0,8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M05;-0,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M04;0,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M03;0,0
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M02;1,8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M01;2,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M12;7,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M11;2,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M10;2,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M09;2,5
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M08;2,2
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M07;2,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M06;4,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M05;3,7
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M04;5,1
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M03;4,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M02;4,8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación anual;2024M01;3,6
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M12;7,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M11;2,8
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M10;2,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M09;2,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M08;2,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M07;2,7
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M06;4,2
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M05;3,4
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M04;4,3
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M03;4,0
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M02;3,9
18 Ceuta;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M01;2,1
18 Ceuta;03 Vestido y calzado;Índice;2024M12;112,679
18 Ceuta;03 Vestido y calzado;Índice;2024M11;112,747
18 Ceuta;03 Vestido y calzado;Índice;2024M10;110,932
18 Ceuta;03 Vestido y calzado;Índice;2024M09;99,716
18 Ceuta;03 Vestido y calzado;Índice;2024M08;98,609
18 Ceuta;03 Vestido y calzado;Índice;2024M07;99,749
18 Ceuta;03 Vestido y calzado;Índice;2024M06;114,262
18 Ceuta;03 Vestido y calzado;Índice;2024M05;115,446
18 Ceuta;03 Vestido y calzado;Índice;2024M04;115,347
18 Ceuta;03 Vestido y calzado;Índice;2024M03;105,539
18 Ceuta;03 Vestido y calzado;Índice;2024M02;102,355
18 Ceuta;03 Vestido y calzado;Índice;2024M01;103,625
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M12;-0,1
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M11;1,6
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M10;11,2
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M09;1,1
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M08;-1,1
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M07;-12,7
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M06;-1,0
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M05;0,1
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M04;9,3
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M03;3,1
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M02;-1,2
18 Ceuta;03 Vestido y calzado;Variación mensual;2024M01;-10,6
18 Ceuta;03 Vestido y calzado;Variación anual;2024M12;-2,8
18 Ceuta;03 Vestido y calzado;Variación anual;2024M11;-2,9
18 Ceuta;03 Vestido y calzado;Variación anual;2024M10;-1,6
18 Ceuta;03 Vestido y calzado;Variación anual;2024M09;-4,5
18 Ceuta;03 Vestido y calzado;Variación anual;2024M08;-1,8
18 Ceuta;03 Vestido y calzado;Variación anual;2024M07;-0,6
18 Ceuta;03 Vestido y calzado;Variación anual;2024M06;2,8
18 Ceuta;03 Vestido y calzado;Variación anual;2024M05;3,2
18 Ceuta;03 Vestido y calzado;Variación anual;2024M04;8,6
18 Ceuta;03 Vestido y calzado;Variación anual;2024M03;8,0
18 Ceuta;03 Vestido y calzado;Variación anual;2024M02;3,5
18 Ceuta;03 Vestido y calzado;Variación anual;2024M01;2,8
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M12;-2,8
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M11;-2,8
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M10;-4,3
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M09;-14,0
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M08;-15,0
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M07;-14,0
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M06;-1,5
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M05;-0,4
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M04;-0,5
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M03;-9,0
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M02;-11,7
18 Ceuta;03 Vestido y calzado;Variación en lo que va de año;2024M01;-10,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M12;105,003
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M11;104,469
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M10;103,056
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M09;102,841
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M08;103,333
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M07;102,841
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M06;104,646
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M05;103,763
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M04;103,047
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M03;102,985
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M02;100,821
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M01;102,040
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M12;0,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M11;1,4
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M10;0,2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M09;-0,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M08;0,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M07;-1,7
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M06;0,9
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M05;0,7
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M04;0,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M03;2,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M02;-1,2
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M01;2,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M12;5,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M11;5,9
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M10;3,3
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M09;2,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M08;3,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M07;-3,7
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M06;5,0
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M05;5,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M04;4,0
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M03;2,9
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M02;-1,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M01;2,7
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M12;5,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M11;5,3
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M10;3,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M09;3,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M08;4,1
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M07;3,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M06;5,4
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M05;4,5
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M04;3,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M03;3,8
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M02;1,6
18 Ceuta;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M01;2,8
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M12;109,891
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M11;108,763
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M10;108,848
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M09;108,855
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M08;108,832
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M07;108,850
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M06;109,617
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M05;109,542
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M04;109,423
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M03;109,173
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M02;109,485
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M01;109,684
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M12;1,0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M11;-0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M10;0,0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M09;0,0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M08;0,0
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M07;-0,7
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M06;0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M05;0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M04;0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M03;-0,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M02;-0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M01;0,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M12;0,5
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M11;-0,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M10;-0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M09;-0,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M08;-0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M07;-0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M06;-0,6
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M05;-0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M04;-0,5
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M03;0,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M02;1,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M01;1,8
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M12;0,5
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M11;-0,5
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M10;-0,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M09;-0,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M08;-0,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M07;-0,4
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M06;0,3
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M05;0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M04;0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M03;-0,1
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M02;0,2
18 Ceuta;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M01;0,3
18 Ceuta;06 Sanidad;Índice;2024M12;104,062
18 Ceuta;06 Sanidad;Índice;2024M11;104,114
18 Ceuta;06 Sanidad;Índice;2024M10;104,085
18 Ceuta;06 Sanidad;Índice;2024M09;104,142
18 Ceuta;06 Sanidad;Índice;2024M08;104,118
18 Ceuta;06 Sanidad;Índice;2024M07;104,114
18 Ceuta;06 Sanidad;Índice;2024M06;103,973
18 Ceuta;06 Sanidad;Índice;2024M05;103,955
18 Ceuta;06 Sanidad;Índice;2024M04;103,972
18 Ceuta;06 Sanidad;Índice;2024M03;103,655
18 Ceuta;06 Sanidad;Índice;2024M02;103,627
18 Ceuta;06 Sanidad;Índice;2024M01;103,735
18 Ceuta;06 Sanidad;Variación mensual;2024M12;-0,1
18 Ceuta;06 Sanidad;Variación mensual;2024M11;0,0
18 Ceuta;06 Sanidad;Variación mensual;2024M10;-0,1
18 Ceuta;06 Sanidad;Variación mensual;2024M09;0,0
18 Ceuta;06 Sanidad;Variación mensual;2024M08;0,0
18 Ceuta;06 Sanidad;Variación mensual;2024M07;0,1
18 Ceuta;06 Sanidad;Variación mensual;2024M06;0,0
18 Ceuta;06 Sanidad;Variación mensual;2024M05;0,0
18 Ceuta;06 Sanidad;Variación mensual;2024M04;0,3
18 Ceuta;06 Sanidad;Variación mensual;2024M03;0,0
18 Ceuta;06 Sanidad;Variación mensual;2024M02;-0,1
18 Ceuta;06 Sanidad;Variación mensual;2024M01;0,3
18 Ceuta;06 Sanidad;Variación anual;2024M12;0,6
18 Ceuta;06 Sanidad;Variación anual;2024M11;3,8
18 Ceuta;06 Sanidad;Variación anual;2024M10;3,8
18 Ceuta;06 Sanidad;Variación anual;2024M09;3,4
