Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
Nacional;10 Enseñanza;Variación anual;2025M06;2,5
Nacional;10 Enseñanza;Variación anual;2025M05;2,5
Nacional;10 Enseñanza;Variación anual;2025M04;2,5
Nacional;10 Enseñanza;Variación anual;2025M03;2,5
Nacional;10 Enseñanza;Variación anual;2025M02;2,5
Nacional;10 Enseñanza;Variación anual;2025M01;2,5
Nacional;10 Enseñanza;Variación en lo que va de año;2025M10;
Nacional;10 Enseñanza;Variación en lo que va de año;2025M09;1,6
Nacional;10 Enseñanza;Variación en lo que va de año;2025M08;0,2
Nacional;10 Enseñanza;Variación en lo que va de año;2025M07;0,2
Nacional;10 Enseñanza;Variación en lo que va de año;2025M06;0,1
Nacional;10 Enseñanza;Variación en lo que va de año;2025M05;0,1
Nacional;10 Enseñanza;Variación en lo que va de año;2025M04;0,1
Nacional;10 Enseñanza;Variación en lo que va de año;2025M03;0,1
Nacional;10 Enseñanza;Variación en lo que va de año;2025M02;0,1
Nacional;10 Enseñanza;Variación en lo que va de año;2025M01;0
Nacional;11 Restaurantes y hoteles;Índice;2025M10;
Nacional;11 Restaurantes y hoteles;Índice;2025M09;126,244
Nacional;11 Restaurantes y hoteles;Índice;2025M08;125,93
Nacional;11 Restaurantes y hoteles;Índice;2025M07;125,544
Nacional;11 Restaurantes y hoteles;Índice;2025M06;125,059
Nacional;11 Restaurantes y hoteles;Índice;2025M05;124,401
Nacional;11 Restaurantes y hoteles;Índice;2025M04;123,753
Nacional;11 Restaurantes y hoteles;Índice;2025M03;122,246
Nacional;11 Restaurantes y hoteles;Índice;2025M02;121,112
Nacional;11 Restaurantes y hoteles;Índice;2025M01;120,236
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M10;
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M09;0,2
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M08;0,3
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M07;0,4
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M06;0,5
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M05;0,5
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M04;1,2
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M03;0,9
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M02;0,7
Nacional;11 Restaurantes y hoteles;Variación mensual;2025M01;0,1
Nacional;11 Restaurantes y hoteles;Variación anual;2025M10;
Nacional;11 Restaurantes y hoteles;Variación anual;2025M09;4,3
Nacional;11 Restaurantes y hoteles;Variación anual;2025M08;4,3
Nacional;11 Restaurantes y hoteles;Variación anual;2025M07;4,2
Nacional;11 Restaurantes y hoteles;Variación anual;2025M06;4,1
Nacional;11 Restaurantes y hoteles;Variación anual;2025M05;4,3
Nacional;11 Restaurantes y hoteles;Variación anual;2025M04;4,5
Nacional;11 Restaurantes y hoteles;Variación anual;2025M03;4,1
Nacional;11 Restaurantes y hoteles;Variación anual;2025M02;4,1
Nacional;11 Restaurantes y hoteles;Variación anual;2025M01;4,3
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M10;
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M09;5,1
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M08;4,8
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M07;4,5
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M06;4,1
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M05;3,5
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M04;3
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M03;1,7
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M02;0,8
Nacional;11 Restaurantes y hoteles;Variación en lo que va de año;2025M01;0,1
Nacional;12 Otros bienes y servicios;Índice;2025M10;
Nacional;12 Otros bienes y servicios;Índice;2025M09;116,343
Nacional;12 Otros bienes y servicios;Índice;2025M08;116,322
Nacional;12 Otros bienes y servicios;Índice;2025M07;116,133
Nacional;12 Otros bienes y servicios;Índice;2025M06;116,466
Nacional;12 Otros bienes y servicios;Índice;2025M05;115,462
Nacional;12 Otros bienes y servicios;Índice;2025M04;115,282
Nacional;12 Otros bienes y servicios;Índice;2025M03;115,008
Nacional;12 Otros bienes y servicios;Índice;2025M02;114,577
Nacional;12 Otros bienes y servicios;Índice;2025M01;113,954
Nacional;12 Otros bienes y servicios;Variación mensual;2025M10;
Nacional;12 Otros bienes y servicios;Variación mensual;2025M09;0
Nacional;12 Otros bienes y servicios;Variación mensual;2025M08;0,2
Nacional;12 Otros bienes y servicios;Variación mensual;2025M07;-0,3
Nacional;12 Otros bienes y servicios;Variación mensual;2025M06;0,9
Nacional;12 Otros bienes y servicios;Variación mensual;2025M05;0,2
Nacional;12 Otros bienes y servicios;Variación mensual;2025M04;0,2
Nacional;12 Otros bienes y servicios;Variación mensual;2025M03;0,4
Nacional;12 Otros bienes y servicios;Variación mensual;2025M02;0,5
Nacional;12 Otros bienes y servicios;Variación mensual;2025M01;0,7
Nacional;12 Otros bienes y servicios;Variación anual;2025M10;
Nacional;12 Otros bienes y servicios;Variación anual;2025M09;3,5
Nacional;12 Otros bienes y servicios;Variación anual;2025M08;3,4
Nacional;12 Otros bienes y servicios;Variación anual;2025M07;3,4
Nacional;12 Otros bienes y servicios;Variación anual;2025M06;3,5
Nacional;12 Otros bienes y servicios;Variación anual;2025M05;3,6
Nacional;12 Otros bienes y servicios;Variación anual;2025M04;3,6
Nacional;12 Otros bienes y servicios;Variación anual;2025M03;3,8
Nacional;12 Otros bienes y servicios;Variación anual;2025M02;3,6
Nacional;12 Otros bienes y servicios;Variación anual;2025M01;3,7
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M10;
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M09;2,8
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M08;2,8
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M07;2,6
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M06;2,9
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M05;2
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M04;1,8
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M03;1,6
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M02;1,2
Nacional;12 Otros bienes y servicios;Variación en lo que va de año;2025M01;0,7
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M10;
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M09;131,638
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M08;131,987
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M07;133,136
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M06;133,9
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M05;133,489
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M04;132,474
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M03;132,071
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M02;131,386
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Índice;2025M01;130,873
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M10;
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M09;-0,3
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M08;-0,9
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M07;-0,6
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M06;0,3
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M05;0,8
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M04;0,3
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M03;0,5
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M02;0,4
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M01;0,3
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M10;
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M09;2
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M08;2
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M07;2,3
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M06;2,5
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M05;2,4
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M04;1,6
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M03;2
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M02;1,6
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M01;1,1
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M10;
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M09;0,8
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M08;1,1
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M07;2
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M06;2,6
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M05;2,3
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M04;1,5
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M03;1,2
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M02;0,6
01 Andalucía;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M01;0,3
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M10;
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M09;121,521
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M08;121,502
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M07;121,39
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M06;121,528
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M05;120,843
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M04;119,539
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M03;119,648
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M02;119,866
01 Andalucía;02 Bebidas alcohólicas y tabaco;Índice;2025M01;119,717
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M10;
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M09;0
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M08;0,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M07;-0,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M06;0,6
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M05;1,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M04;-0,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M03;-0,2
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M02;0,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M01;1,5
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M10;
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M09;4,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M08;4,2
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M07;3,9
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M06;4,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M05;3,2
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M04;2,3
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M03;2,5
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M02;2,8
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación anual;2025M01;3,9
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M10;
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M09;3,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M08;3,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M07;3
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M06;3,1
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M05;2,5
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M04;1,4
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M03;1,5
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M02;1,7
01 Andalucía;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M01;1,5
01 Andalucía;03 Vestido y calzado;Índice;2025M10;
01 Andalucía;03 Vestido y calzado;Índice;2025M09;101,153
01 Andalucía;03 Vestido y calzado;Índice;2025M08;98,656
01 Andalucía;03 Vestido y calzado;Índice;2025M07;99,786
01 Andalucía;03 Vestido y calzado;Índice;2025M06;110,104
01 Andalucía;03 Vestido y calzado;Índice;2025M05;110,852
01 Andalucía;03 Vestido y calzado;Índice;2025M04;109,066
01 Andalucía;03 Vestido y calzado;Índice;2025M03;101,742
01 Andalucía;03 Vestido y calzado;Índice;2025M02;98,669
01 Andalucía;03 Vestido y calzado;Índice;2025M01;100,467
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M10;
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M09;2,5
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M08;-1,1
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M07;-9,4
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M06;-0,7
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M05;1,6
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M04;7,2
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M03;3,1
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M02;-1,8
01 Andalucía;03 Vestido y calzado;Variación mensual;2025M01;-10,4
01 Andalucía;03 Vestido y calzado;Variación anual;2025M10;
01 Andalucía;03 Vestido y calzado;Variación anual;2025M09;2,6
01 Andalucía;03 Vestido y calzado;Variación anual;2025M08;1,6
01 Andalucía;03 Vestido y calzado;Variación anual;2025M07;1,8
01 Andalucía;03 Vestido y calzado;Variación anual;2025M06;1,1
01 Andalucía;03 Vestido y calzado;Variación anual;2025M05;0,9
01 Andalucía;03 Vestido y calzado;Variación anual;2025M04;0,7
01 Andalucía;03 Vestido y calzado;Variación anual;2025M03;2
01 Andalucía;03 Vestido y calzado;Variación anual;2025M02;1
01 Andalucía;03 Vestido y calzado;Variación anual;2025M01;1,1
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M10;
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M09;-9,7
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M08;-12
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M07;-11
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M06;-1,8
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M05;-1,1
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M04;-2,7
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M03;-9,2
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M02;-12
01 Andalucía;03 Vestido y calzado;Variación en lo que va de año;2025M01;-10,4
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M10;
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M09;112,966
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M08;112,922
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M07;112,992
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M06;112,485
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M05;110,931
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M04;110,405
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M03;111,129
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M02;113,179
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M01;112,64
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M10;
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M09;0
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M08;-0,1
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M07;0,5
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M06;1,4
01 Andalucía;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M05;0,5
